K,UL,beta,burn_factor,crossing_time,delta,mu1,mu2,num_crossings,rep,s,seed1,seed2,seed3,seed4,sigma
100000,1.0,0.01,0.25,106,-0.5,1.0e-5,0.0,50,24,0.0,260582526,1830876473,282047215,92365689,0.5
464159,1.0,0.01,0.25,8114,-0.01,1.0e-5,0.0,50,26,0.0,399670887,1224869842,156312330,2984483348,0.05
100000,1.0,0.01,0.25,2616,-0.5,1.0e-5,0.0,50,5,0.0,2434479991,3517018958,4185996334,2454413041,0.5
100000,1.0,0.01,0.25,2501,-0.5,1.0e-5,0.0,50,9,0.0,1289434380,1894033393,2492169704,3364051352,0.5
100000,1.0,0.01,0.25,2829,-0.5,1.0e-5,0.0,50,10,0.0,1326041505,4007731208,1306269921,190916254,0.5
100000,1.0,0.01,0.25,2743,-0.5,1.0e-5,0.0,50,20,0.0,2647977921,4020219018,3200659700,1636709219,0.5
100000,1.0,0.01,0.25,1350,-0.5,1.0e-5,0.0,50,25,0.0,2897860231,91880714,1454967250,2006940907,0.5
100000,1.0,0.01,0.25,912,-0.5,1.0e-5,0.0,50,29,0.0,1487209873,3080440215,392550685,2100410500,0.5
100000,1.0,0.01,0.25,890,-0.5,1.0e-5,0.0,50,32,0.0,3854753829,4096809109,1789303049,379741930,0.5
100000,1.0,0.01,0.25,397,-0.5,1.0e-5,0.0,50,37,0.0,954479589,511412215,2014737009,1743468468,0.5
100000,1.0,0.01,0.25,3611,-0.5,1.0e-5,0.0,50,19,0.0,181353271,4082091527,232421716,2978686574,0.5
100000,1.0,0.01,0.25,905,-0.5,1.0e-5,0.0,50,31,0.0,2677671416,2004921775,3819737916,3211670909,0.5
100000,1.0,0.01,0.25,3565,-0.5,1.0e-5,0.0,50,12,0.0,3869628745,1849532243,1614377140,316963408,0.5
100000,1.0,0.01,0.25,2338,-0.5,1.0e-5,0.0,50,26,0.0,4160439447,875532274,2560188060,191147892,0.5
100000,1.0,0.01,0.25,1403,-0.5,1.0e-5,0.0,50,34,0.0,1591087545,779231159,3669892659,57870641,0.5
100000,1.0,0.01,0.25,4421,-0.5,1.0e-5,0.0,50,15,0.0,429098220,2130014467,1454708754,1750177371,0.5
100000,1.0,0.01,0.25,4690,-0.5,1.0e-5,0.0,50,16,0.0,136617429,415092903,2968433363,3002447730,0.5
100000,1.0,0.01,0.25,5862,-0.5,1.0e-5,0.0,50,7,0.0,898337524,1937374275,3649417933,2843692313,0.5
100000,1.0,0.01,0.25,151,-0.5,1.0e-5,0.0,50,40,0.0,1324056976,1705590959,3924415054,4078376242,0.5
100000,1.0,0.01,0.25,2007,-0.5,1.0e-5,0.0,50,36,0.0,3116933343,1596387458,3809830738,3075563418,0.5
100000,1.0,0.01,0.25,3651,-0.5,1.0e-5,0.0,50,27,0.0,1859152650,3777537096,3879037831,639762422,0.5
100000,1.0,0.01,0.25,5362,-0.5,1.0e-5,0.0,50,6,0.0,1967642914,2626343346,1520592297,467053319,0.5
100000,1.0,0.01,0.25,6661,-0.5,1.0e-5,0.0,50,1,0.0,3198849581,1159329464,1377444961,6315216,0.5
464159,1.0,0.01,0.25,9361,-0.01,1.0e-5,0.0,50,45,0.0,1700697641,4237841368,2212231674,2535059407,0.05
100000,1.0,0.01,0.25,3416,-0.5,1.0e-5,0.0,50,30,0.0,1394677154,1728427159,213578337,2230921484,0.5
100000,1.0,0.01,0.25,2965,-0.5,1.0e-5,0.0,50,39,0.0,3275122441,455353385,3930720676,3709037216,0.5
100000,1.0,0.01,0.25,6088,-0.5,1.0e-5,0.0,50,23,0.0,2188907651,2944921868,3843323098,97201015,0.5
464159,1.0,0.01,0.25,15265,-0.01,1.0e-5,0.0,50,45,0.0,1129749875,1007165612,2310728659,3747388239,0.5
100000,1.0,0.01,0.25,7941,-0.5,1.0e-5,0.0,50,8,0.0,1840887600,4094464251,658350139,1119097513,0.5
464159,1.0,0.01,0.25,8393,-0.01,1.0e-5,0.0,50,35,0.0,1641670997,3244836954,1459257741,292783965,0.05
100000,1.0,0.01,0.25,5053,-0.5,1.0e-5,0.0,50,28,0.0,1919752195,2698293258,3073550787,2761619052,0.5
100000,1.0,0.01,0.25,4828,-0.5,1.0e-5,0.0,50,35,0.0,862541976,1592998299,628661970,276992798,0.5
100000,1.0,0.01,0.25,10190,-0.5,1.0e-5,0.0,50,3,0.0,325598627,4211966646,2560779171,2855257904,0.5
100000,1.0,0.01,0.25,7623,-0.5,1.0e-5,0.0,50,33,0.0,2921608072,3960988906,553098965,1115102591,0.5
100000,1.0,0.01,0.25,9668,-0.5,1.0e-5,0.0,50,22,0.0,1511406771,4246981633,1331957755,3530666391,0.5
464159,1.0,0.01,0.25,7717,-0.01,1.0e-5,0.0,50,50,0.0,151485622,1000778272,1286473317,1030277450,0.05
464159,1.0,0.01,0.25,7140,-0.01,1.0e-5,0.0,50,24,0.0,414669135,2560363390,3857042647,523506280,0.05
100000,1.0,0.01,0.25,8167,-0.5,1.0e-5,0.0,50,38,0.0,2656167267,1234637617,2297798823,45918851,0.5
100000,1.0,0.01,0.25,926,-0.5,1.0e-5,0.0,50,41,0.0,3916627682,3401876029,56359993,3605392790,0.5
100000,1.0,0.01,0.25,3315,-0.5,1.0e-5,0.0,50,42,0.0,351414639,3275559187,1141544365,1478392062,0.5
100000,1.0,0.01,0.25,215,-0.5,1.0e-5,0.0,50,49,0.0,241123883,2283224234,3436530384,2656204723,0.5
100000,1.0,0.01,0.25,1194,-0.5,1.0e-5,0.0,50,43,0.0,4218183643,118175258,4130650554,1962076370,0.5
100000,1.0,0.01,0.25,1302,-0.5,1.0e-5,0.0,50,45,0.0,2718808728,1359959469,1185009082,3212829965,0.5
100000,1.0,0.01,0.25,33,-0.5,1.0e-5,0.0,50,2,0.0,1354528548,3711648650,419837994,2978745694,0.05
100000,1.0,0.01,0.25,2101,-0.5,1.0e-5,0.0,50,48,0.0,2107249361,3878527531,3469127902,2954643362,0.5
100000,1.0,0.01,0.25,28,-0.5,1.0e-5,0.0,50,1,0.0,4165426641,2821313216,1346498964,2048195434,0.05
100000,1.0,0.01,0.25,27,-0.5,1.0e-5,0.0,50,3,0.0,260582526,1830876473,282047215,92365689,0.05
100000,1.0,0.01,0.25,30,-0.5,1.0e-5,0.0,50,4,0.0,399670887,1224869842,156312330,2984483348,0.05
100000,1.0,0.01,0.25,1428,-0.5,1.0e-5,0.0,50,46,0.0,3348270832,3969075137,2187543059,2418813324,0.5
100000,1.0,0.01,0.25,1396,-0.5,1.0e-5,0.0,50,47,0.0,670641637,1296842092,2508473665,4041210027,0.5
100000,1.0,0.01,0.25,25,-0.5,1.0e-5,0.0,50,5,0.0,2434479991,3517018958,4185996334,2454413041,0.05
100000,1.0,0.01,0.25,29,-0.5,1.0e-5,0.0,50,6,0.0,1289434380,1894033393,2492169704,3364051352,0.05
100000,1.0,0.01,0.25,29,-0.5,1.0e-5,0.0,50,8,0.0,2647977921,4020219018,3200659700,1636709219,0.05
100000,1.0,0.01,0.25,27,-0.5,1.0e-5,0.0,50,10,0.0,1487209873,3080440215,392550685,2100410500,0.05
100000,1.0,0.01,0.25,31,-0.5,1.0e-5,0.0,50,9,0.0,2897860231,91880714,1454967250,2006940907,0.05
100000,1.0,0.01,0.25,25,-0.5,1.0e-5,0.0,50,11,0.0,3854753829,4096809109,1789303049,379741930,0.05
100000,1.0,0.01,0.25,28,-0.5,1.0e-5,0.0,50,13,0.0,181353271,4082091527,232421716,2978686574,0.05
100000,1.0,0.01,0.25,29,-0.5,1.0e-5,0.0,50,7,0.0,1326041505,4007731208,1306269921,190916254,0.05
100000,1.0,0.01,0.25,29,-0.5,1.0e-5,0.0,50,12,0.0,954479589,511412215,2014737009,1743468468,0.05
100000,1.0,0.01,0.25,32,-0.5,1.0e-5,0.0,50,14,0.0,2677671416,2004921775,3819737916,3211670909,0.05
100000,1.0,0.01,0.25,27,-0.5,1.0e-5,0.0,50,15,0.0,3869628745,1849532243,1614377140,316963408,0.05
100000,1.0,0.01,0.25,4358,-0.5,1.0e-5,0.0,50,50,0.0,2534933031,3927865741,3589566213,2898976915,0.5
100000,1.0,0.01,0.25,28,-0.5,1.0e-5,0.0,50,17,0.0,1591087545,779231159,3669892659,57870641,0.05
100000,1.0,0.01,0.25,28,-0.5,1.0e-5,0.0,50,16,0.0,4160439447,875532274,2560188060,191147892,0.05
100000,1.0,0.01,0.25,28,-0.5,1.0e-5,0.0,50,21,0.0,1324056976,1705590959,3924415054,4078376242,0.05
100000,1.0,0.01,0.25,26,-0.5,1.0e-5,0.0,50,20,0.0,898337524,1937374275,3649417933,2843692313,0.05
100000,1.0,0.01,0.25,32,-0.5,1.0e-5,0.0,50,22,0.0,3116933343,1596387458,3809830738,3075563418,0.05
100000,1.0,0.01,0.25,27,-0.5,1.0e-5,0.0,50,19,0.0,136617429,415092903,2968433363,3002447730,0.05
100000,1.0,0.01,0.25,30,-0.5,1.0e-5,0.0,50,23,0.0,1859152650,3777537096,3879037831,639762422,0.05
100000,1.0,0.01,0.25,28,-0.5,1.0e-5,0.0,50,18,0.0,429098220,2130014467,1454708754,1750177371,0.05
100000,1.0,0.01,0.25,27,-0.5,1.0e-5,0.0,50,25,0.0,3198849581,1159329464,1377444961,6315216,0.05
100000,1.0,0.01,0.25,27,-0.5,1.0e-5,0.0,50,26,0.0,1700697641,4237841368,2212231674,2535059407,0.05
100000,1.0,0.01,0.25,27,-0.5,1.0e-5,0.0,50,27,0.0,1394677154,1728427159,213578337,2230921484,0.05
100000,1.0,0.01,0.25,30,-0.5,1.0e-5,0.0,50,24,0.0,1967642914,2626343346,1520592297,467053319,0.05
100000,1.0,0.01,0.25,28,-0.5,1.0e-5,0.0,50,28,0.0,3275122441,455353385,3930720676,3709037216,0.05
100000,1.0,0.01,0.25,32,-0.5,1.0e-5,0.0,50,29,0.0,2188907651,2944921868,3843323098,97201015,0.05
100000,1.0,0.01,0.25,8238,-0.5,1.0e-5,0.0,50,44,0.0,4217949763,186500311,1289045021,3178597042,0.5
100000,1.0,0.01,0.25,29,-0.5,1.0e-5,0.0,50,30,0.0,1129749875,1007165612,2310728659,3747388239,0.05
100000,1.0,0.01,0.25,33,-0.5,1.0e-5,0.0,50,32,0.0,1641670997,3244836954,1459257741,292783965,0.05
100000,1.0,0.01,0.25,34,-0.5,1.0e-5,0.0,50,31,0.0,1840887600,4094464251,658350139,1119097513,0.05
100000,1.0,0.01,0.25,34,-0.5,1.0e-5,0.0,50,33,0.0,1919752195,2698293258,3073550787,2761619052,0.05
100000,1.0,0.01,0.25,27,-0.5,1.0e-5,0.0,50,34,0.0,862541976,1592998299,628661970,276992798,0.05
100000,1.0,0.01,0.25,29,-0.5,1.0e-5,0.0,50,35,0.0,325598627,4211966646,2560779171,2855257904,0.05
100000,1.0,0.01,0.25,27,-0.5,1.0e-5,0.0,50,36,0.0,2921608072,3960988906,553098965,1115102591,0.05
100000,1.0,0.01,0.25,31,-0.5,1.0e-5,0.0,50,37,0.0,1511406771,4246981633,1331957755,3530666391,0.05
100000,1.0,0.01,0.25,31,-0.5,1.0e-5,0.0,50,38,0.0,151485622,1000778272,1286473317,1030277450,0.05
100000,1.0,0.01,0.25,29,-0.5,1.0e-5,0.0,50,39,0.0,414669135,2560363390,3857042647,523506280,0.05
100000,1.0,0.01,0.25,26,-0.5,1.0e-5,0.0,50,41,0.0,3916627682,3401876029,56359993,3605392790,0.05
100000,1.0,0.01,0.25,30,-0.5,1.0e-5,0.0,50,40,0.0,2656167267,1234637617,2297798823,45918851,0.05
100000,1.0,0.01,0.25,26,-0.5,1.0e-5,0.0,50,43,0.0,241123883,2283224234,3436530384,2656204723,0.05
100000,1.0,0.01,0.25,31,-0.5,1.0e-5,0.0,50,42,0.0,351414639,3275559187,1141544365,1478392062,0.05
100000,1.0,0.01,0.25,25,-0.5,1.0e-5,0.0,50,44,0.0,4218183643,118175258,4130650554,1962076370,0.05
100000,1.0,0.01,0.25,27,-0.5,1.0e-5,0.0,50,46,0.0,1354528548,3711648650,419837994,2978745694,0.05
100000,1.0,0.01,0.25,30,-0.5,1.0e-5,0.0,50,45,0.0,2718808728,1359959469,1185009082,3212829965,0.05
100000,1.0,0.01,0.25,28,-0.5,1.0e-5,0.0,50,47,0.0,2107249361,3878527531,3469127902,2954643362,0.05
100000,1.0,0.01,0.25,27,-0.5,1.0e-5,0.0,50,48,0.0,4165426641,2821313216,1346498964,2048195434,0.05
100000,1.0,0.01,0.25,29,-0.5,1.0e-5,0.0,50,50,0.0,399670887,1224869842,156312330,2984483348,0.05
100000,1.0,0.01,0.25,27,-0.5,1.0e-5,0.0,50,49,0.0,260582526,1830876473,282047215,92365689,0.05
464159,1.0,0.01,0.25,10976,-0.01,1.0e-5,0.0,50,34,0.0,354362430,1044278161,3844881756,2064802717,0.05
100000,1.0,0.01,0.25,28,-0.5,1.0e-5,0.0,50,2,0.0,670641637,1296842092,2508473665,4041210027,5.0e-8
100000,1.0,0.01,0.25,29,-0.5,1.0e-5,0.0,50,3,0.0,2434479991,3517018958,4185996334,2454413041,5.0e-8
100000,1.0,0.01,0.25,30,-0.5,1.0e-5,0.0,50,6,0.0,1487209873,3080440215,392550685,2100410500,5.0e-8
100000,1.0,0.01,0.25,28,-0.5,1.0e-5,0.0,50,1,0.0,3348270832,3969075137,2187543059,2418813324,5.0e-8
100000,1.0,0.01,0.25,29,-0.5,1.0e-5,0.0,50,5,0.0,2647977921,4020219018,3200659700,1636709219,5.0e-8
100000,1.0,0.01,0.25,31,-0.5,1.0e-5,0.0,50,4,0.0,1289434380,1894033393,2492169704,3364051352,5.0e-8
100000,1.0,0.01,0.25,26,-0.5,1.0e-5,0.0,50,7,0.0,2897860231,91880714,1454967250,2006940907,5.0e-8
100000,1.0,0.01,0.25,29,-0.5,1.0e-5,0.0,50,8,0.0,3854753829,4096809109,1789303049,379741930,5.0e-8
100000,1.0,0.01,0.25,27,-0.5,1.0e-5,0.0,50,9,0.0,181353271,4082091527,232421716,2978686574,5.0e-8
100000,1.0,0.01,0.25,27,-0.5,1.0e-5,0.0,50,11,0.0,954479589,511412215,2014737009,1743468468,5.0e-8
100000,1.0,0.01,0.25,26,-0.5,1.0e-5,0.0,50,10,0.0,1326041505,4007731208,1306269921,190916254,5.0e-8
100000,1.0,0.01,0.25,26,-0.5,1.0e-5,0.0,50,12,0.0,2677671416,2004921775,3819737916,3211670909,5.0e-8
100000,1.0,0.01,0.25,26,-0.5,1.0e-5,0.0,50,15,0.0,1591087545,779231159,3669892659,57870641,5.0e-8
100000,1.0,0.01,0.25,31,-0.5,1.0e-5,0.0,50,13,0.0,3869628745,1849532243,1614377140,316963408,5.0e-8
100000,1.0,0.01,0.25,29,-0.5,1.0e-5,0.0,50,14,0.0,2534933031,3927865741,3589566213,2898976915,5.0e-8
100000,1.0,0.01,0.25,30,-0.5,1.0e-5,0.0,50,17,0.0,1324056976,1705590959,3924415054,4078376242,5.0e-8
100000,1.0,0.01,0.25,30,-0.5,1.0e-5,0.0,50,19,0.0,3116933343,1596387458,3809830738,3075563418,5.0e-8
100000,1.0,0.01,0.25,29,-0.5,1.0e-5,0.0,50,16,0.0,4160439447,875532274,2560188060,191147892,5.0e-8
100000,1.0,0.01,0.25,32,-0.5,1.0e-5,0.0,50,18,0.0,898337524,1937374275,3649417933,2843692313,5.0e-8
100000,1.0,0.01,0.25,31,-0.5,1.0e-5,0.0,50,21,0.0,1859152650,3777537096,3879037831,639762422,5.0e-8
100000,1.0,0.01,0.25,28,-0.5,1.0e-5,0.0,50,20,0.0,136617429,415092903,2968433363,3002447730,5.0e-8
100000,1.0,0.01,0.25,26,-0.5,1.0e-5,0.0,50,23,0.0,3198849581,1159329464,1377444961,6315216,5.0e-8
100000,1.0,0.01,0.25,29,-0.5,1.0e-5,0.0,50,22,0.0,429098220,2130014467,1454708754,1750177371,5.0e-8
100000,1.0,0.01,0.25,34,-0.5,1.0e-5,0.0,50,25,0.0,1394677154,1728427159,213578337,2230921484,5.0e-8
215443,1.0,0.01,0.25,176157,-0.01,1.0e-5,0.0,50,47,0.0,3646068372,2157665966,1377704976,2993211228,0.05
100000,1.0,0.01,0.25,27,-0.5,1.0e-5,0.0,50,27,0.0,3275122441,455353385,3930720676,3709037216,5.0e-8
100000,1.0,0.01,0.25,26,-0.5,1.0e-5,0.0,50,24,0.0,1700697641,4237841368,2212231674,2535059407,5.0e-8
100000,1.0,0.01,0.25,33,-0.5,1.0e-5,0.0,50,26,0.0,1967642914,2626343346,1520592297,467053319,5.0e-8
464159,1.0,0.01,0.25,1980,-0.1,1.0e-5,0.0,50,4,0.0,25576252,3368854064,1647417608,1881960854,0.5
100000,1.0,0.01,0.25,26,-0.5,1.0e-5,0.0,50,28,0.0,2188907651,2944921868,3843323098,97201015,5.0e-8
100000,1.0,0.01,0.25,29,-0.5,1.0e-5,0.0,50,31,0.0,1641670997,3244836954,1459257741,292783965,5.0e-8
464159,1.0,0.01,0.25,13082,-0.01,1.0e-5,0.0,50,12,0.0,1817434069,312345353,2099135939,852818492,0.05
100000,1.0,0.01,0.25,26,-0.5,1.0e-5,0.0,50,32,0.0,1840887600,4094464251,658350139,1119097513,5.0e-8
100000,1.0,0.01,0.25,29,-0.5,1.0e-5,0.0,50,29,0.0,4217949763,186500311,1289045021,3178597042,5.0e-8
100000,1.0,0.01,0.25,26,-0.5,1.0e-5,0.0,50,30,0.0,1129749875,1007165612,2310728659,3747388239,5.0e-8
100000,1.0,0.01,0.25,25,-0.5,1.0e-5,0.0,50,33,0.0,1919752195,2698293258,3073550787,2761619052,5.0e-8
100000,1.0,0.01,0.25,28,-0.5,1.0e-5,0.0,50,34,0.0,862541976,1592998299,628661970,276992798,5.0e-8
100000,1.0,0.01,0.25,27,-0.5,1.0e-5,0.0,50,36,0.0,2921608072,3960988906,553098965,1115102591,5.0e-8
100000,1.0,0.01,0.25,27,-0.5,1.0e-5,0.0,50,35,0.0,325598627,4211966646,2560779171,2855257904,5.0e-8
100000,1.0,0.01,0.25,30,-0.5,1.0e-5,0.0,50,37,0.0,1511406771,4246981633,1331957755,3530666391,5.0e-8
100000,1.0,0.01,0.25,27,-0.5,1.0e-5,0.0,50,38,0.0,151485622,1000778272,1286473317,1030277450,5.0e-8
100000,1.0,0.01,0.25,27,-0.5,1.0e-5,0.0,50,40,0.0,3916627682,3401876029,56359993,3605392790,5.0e-8
100000,1.0,0.01,0.25,26,-0.5,1.0e-5,0.0,50,39,0.0,414669135,2560363390,3857042647,523506280,5.0e-8
100000,1.0,0.01,0.25,28,-0.5,1.0e-5,0.0,50,41,0.0,2656167267,1234637617,2297798823,45918851,5.0e-8
100000,1.0,0.01,0.25,29,-0.5,1.0e-5,0.0,50,42,0.0,241123883,2283224234,3436530384,2656204723,5.0e-8
100000,1.0,0.01,0.25,31,-0.5,1.0e-5,0.0,50,45,0.0,1354528548,3711648650,419837994,2978745694,5.0e-8
100000,1.0,0.01,0.25,27,-0.5,1.0e-5,0.0,50,43,0.0,351414639,3275559187,1141544365,1478392062,5.0e-8
100000,1.0,0.01,0.25,30,-0.5,1.0e-5,0.0,50,44,0.0,4218183643,118175258,4130650554,1962076370,5.0e-8
464159,1.0,0.01,0.25,11222,-0.01,1.0e-5,0.0,50,31,0.0,4202391418,2815542292,4215020984,2129749736,0.05
100000,1.0,0.01,0.25,31,-0.5,1.0e-5,0.0,50,47,0.0,2107249361,3878527531,3469127902,2954643362,5.0e-8
100000,1.0,0.01,0.25,30,-0.5,1.0e-5,0.0,50,46,0.0,2718808728,1359959469,1185009082,3212829965,5.0e-8
100000,1.0,0.01,0.25,29,-0.5,1.0e-5,0.0,50,48,0.0,4165426641,2821313216,1346498964,2048195434,5.0e-8
100000,1.0,0.01,0.25,25,-0.5,1.0e-5,0.0,50,49,0.0,399670887,1224869842,156312330,2984483348,5.0e-8
464159,1.0,0.01,0.25,12882,-0.01,1.0e-5,0.0,50,49,0.0,2580313003,1340140650,3247301894,3546418109,0.05
100000,1.0,0.01,0.25,28,-0.5,1.0e-5,0.0,50,50,0.0,260582526,1830876473,282047215,92365689,5.0e-8
464159,1.0,0.01,0.25,21254,-0.01,1.0e-5,0.0,50,10,0.0,2961936919,2356155684,1320934105,467530796,0.5
464159,1.0,0.01,0.25,21269,-0.01,1.0e-5,0.0,50,31,0.0,3184444195,1816084434,2781071306,2914056809,0.5
464159,1.0,0.01,0.25,13026,-0.01,1.0e-5,0.0,50,22,0.0,3365403199,42193737,1875381355,4176468614,0.05
464159,1.0,0.01,0.25,13133,-0.01,1.0e-5,0.0,50,38,0.0,4189954429,1312816589,3914358537,1748343990,0.05
464159,1.0,0.01,0.25,23299,-0.01,1.0e-5,0.0,50,47,0.0,741351419,2964641813,3131562013,3386897000,0.5
215443,1.0,0.01,0.25,280152,-0.01,1.0e-5,0.0,50,4,0.0,599499752,3929396722,2916790517,593456580,0.5
464159,1.0,0.01,0.25,23280,-0.01,1.0e-5,0.0,50,18,0.0,2397000773,3990488770,3120561686,4119646469,0.5
464159,1.0,0.01,0.25,1900,-0.1,1.0e-5,0.0,50,41,0.0,2522944277,35996161,3392159528,3173492621,0.5
464159,1.0,0.01,0.25,397,-0.1,1.0e-5,0.0,50,39,0.0,1405799357,3269465926,1687181481,1849436626,0.5
464159,1.0,0.01,0.25,6757,-0.1,1.0e-5,0.0,50,6,0.0,3972061502,2979848671,3882996065,894329739,0.5
464159,1.0,0.01,0.25,149,-0.1,1.0e-5,0.0,50,8,0.0,1297766580,168177598,2616205150,4090689453,0.05
464159,1.0,0.01,0.25,14934,-0.01,1.0e-5,0.0,50,5,0.0,2161018206,3650917714,3530234155,1366914818,0.05
464159,1.0,0.01,0.25,147,-0.1,1.0e-5,0.0,50,2,0.0,2863195212,3320692783,483019989,3874874195,0.05
464159,1.0,0.01,0.25,13981,-0.01,1.0e-5,0.0,50,15,0.0,9040672,3353869220,694149652,2592384490,0.05
464159,1.0,0.01,0.25,3765,-0.1,1.0e-5,0.0,50,24,0.0,3183226071,2323365669,363517304,3858949963,0.5
464159,1.0,0.01,0.25,7955,-0.1,1.0e-5,0.0,50,2,0.0,2450055462,4147628354,722344458,1118717379,0.5
464159,1.0,0.01,0.25,208,-0.1,1.0e-5,0.0,50,3,0.0,2870542012,799470063,3804973051,1559337572,0.05
464159,1.0,0.01,0.25,3884,-0.1,1.0e-5,0.0,50,22,0.0,1192517316,3714972054,476866531,2571201741,0.5
464159,1.0,0.01,0.25,25489,-0.01,1.0e-5,0.0,50,42,0.0,3224506087,266188506,849142367,1506990736,0.5
464159,1.0,0.01,0.25,196,-0.1,1.0e-5,0.0,50,7,0.0,1362661449,2597871004,2649894417,2045827958,0.05
464159,1.0,0.01,0.25,120,-0.1,1.0e-5,0.0,50,6,0.0,3316488887,3190969854,4210321977,2401031274,0.05
464159,1.0,0.01,0.25,156,-0.1,1.0e-5,0.0,50,5,0.0,2778647339,3300308577,4016224561,1864698784,0.05
464159,1.0,0.01,0.25,191,-0.1,1.0e-5,0.0,50,4,0.0,1426756118,1663061378,563847564,492835654,0.05
464159,1.0,0.01,0.25,107,-0.1,1.0e-5,0.0,50,1,0.0,2781759974,2499282883,2870593256,1219641295,0.05
464159,1.0,0.01,0.25,7702,-0.1,1.0e-5,0.0,50,8,0.0,4238438677,2853044913,2749263435,4095875896,0.5
464159,1.0,0.01,0.25,123,-0.1,1.0e-5,0.0,50,9,0.0,1623162045,784094853,2597911793,3463962208,0.05
464159,1.0,0.01,0.25,7710,-0.1,1.0e-5,0.0,50,13,0.0,2716740089,3311565813,2945572050,1616756081,0.5
464159,1.0,0.01,0.25,127,-0.1,1.0e-5,0.0,50,11,0.0,717965712,2849134610,3599770730,2546604726,0.05
464159,1.0,0.01,0.25,115,-0.1,1.0e-5,0.0,50,10,0.0,1928868928,1644570355,2297166915,141662035,0.05
464159,1.0,0.01,0.25,154,-0.1,1.0e-5,0.0,50,12,0.0,95426165,4076170921,3192527606,2461236848,0.05
464159,1.0,0.01,0.25,76,-0.1,1.0e-5,0.0,50,13,0.0,4089980721,3071130110,3470902842,412947864,0.05
464159,1.0,0.01,0.25,120,-0.1,1.0e-5,0.0,50,16,0.0,2313849286,152191884,1358030785,148737331,0.05
464159,1.0,0.01,0.25,28633,-0.01,1.0e-5,0.0,50,48,0.0,437843840,3558617360,2860772227,74009870,0.5
464159,1.0,0.01,0.25,15304,-0.01,1.0e-5,0.0,50,44,0.0,240732075,1547219586,3145453575,2143285077,0.05
464159,1.0,0.01,0.25,119,-0.1,1.0e-5,0.0,50,26,0.0,1044460113,1855078332,3373921538,2575053687,0.05
464159,1.0,0.01,0.25,157,-0.1,1.0e-5,0.0,50,29,0.0,4214903804,3104223613,3804526472,1217196582,0.05
464159,1.0,0.01,0.25,150,-0.1,1.0e-5,0.0,50,14,0.0,3539384874,1846312444,3086465660,1732302160,0.05
464159,1.0,0.01,0.25,161,-0.1,1.0e-5,0.0,50,22,0.0,3696435692,2029306580,2401884540,1694357443,0.05
464159,1.0,0.01,0.25,10034,-0.1,1.0e-5,0.0,50,12,0.0,486027609,2041589505,1018936742,2218222544,0.5
464159,1.0,0.01,0.25,184,-0.1,1.0e-5,0.0,50,28,0.0,2770844138,1135407926,3125348563,669309606,0.05
464159,1.0,0.01,0.25,136,-0.1,1.0e-5,0.0,50,15,0.0,301219704,2891628335,4165975601,2245684024,0.05
464159,1.0,0.01,0.25,151,-0.1,1.0e-5,0.0,50,19,0.0,3262263,2011048415,3683905492,1575356515,0.05
464159,1.0,0.01,0.25,10398,-0.1,1.0e-5,0.0,50,18,0.0,184978653,266342988,2294742572,2473314005,0.5
464159,1.0,0.01,0.25,117,-0.1,1.0e-5,0.0,50,17,0.0,1262611686,3503798810,1758177943,50529363,0.05
464159,1.0,0.01,0.25,123,-0.1,1.0e-5,0.0,50,46,0.0,623009113,3925940655,689892748,3474913943,0.05
464159,1.0,0.01,0.25,129,-0.1,1.0e-5,0.0,50,21,0.0,281888441,1948626375,1027844732,1693562313,0.05
464159,1.0,0.01,0.25,86,-0.1,1.0e-5,0.0,50,24,0.0,4060020942,4272230073,3487400433,3745571178,0.05
464159,1.0,0.01,0.25,160,-0.1,1.0e-5,0.0,50,38,0.0,4277193502,3674362233,3962341121,3097133955,0.05
464159,1.0,0.01,0.25,104,-0.1,1.0e-5,0.0,50,20,0.0,3488298745,1428078475,179420788,1115918463,0.05
464159,1.0,0.01,0.25,154,-0.1,1.0e-5,0.0,50,31,0.0,3248662918,489681901,1659803563,1061010006,0.05
464159,1.0,0.01,0.25,139,-0.1,1.0e-5,0.0,50,18,0.0,1036880211,1936842930,3875444101,843408301,0.05
464159,1.0,0.01,0.25,131,-0.1,1.0e-5,0.0,50,45,0.0,1735632615,854133272,127084095,2000057516,0.05
464159,1.0,0.01,0.25,149,-0.1,1.0e-5,0.0,50,42,0.0,2329086316,851831005,1880820477,1408215382,0.05
464159,1.0,0.01,0.25,9278,-0.1,1.0e-5,0.0,50,23,0.0,2618155082,3227149444,3608776219,3423000853,0.5
464159,1.0,0.01,0.25,168,-0.1,1.0e-5,0.0,50,32,0.0,1923112114,4092850480,2633917196,69629248,0.05
464159,1.0,0.01,0.25,100,-0.1,1.0e-5,0.0,50,30,0.0,1748965987,1113809511,388064352,1653760348,0.05
464159,1.0,0.01,0.25,137,-0.1,1.0e-5,0.0,50,37,0.0,4289436662,3013891218,4119409785,1950097435,0.05
464159,1.0,0.01,0.25,135,-0.1,1.0e-5,0.0,50,41,0.0,2381138846,897352579,2077460580,3308997513,0.05
464159,1.0,0.01,0.25,31438,-0.01,1.0e-5,0.0,50,27,0.0,1819132017,3251849712,2590305152,281949508,0.5
464159,1.0,0.01,0.25,117,-0.1,1.0e-5,0.0,50,36,0.0,3981653111,4112004427,41889536,4235320275,0.05
