K,UL,beta,burn_factor,crossing_time,delta,mu1,mu2,num_crossings,rep,s,seed1,seed2,seed3,seed4,sigma
100,1.0,0.01,0.25,50401,1.0e-5,1.0e-5,0.0001,50,25,0.1,2038408652,3622546955,1108806287,2492335872,0.05
1000,1.0,0.01,0.25,12302,1.0e-5,1.0e-5,0.0001,50,14,0.1,3706105974,419859291,1964022640,3032364303,0.05
1000,1.0,0.01,0.25,10679,1.0e-5,1.0e-5,0.0001,50,33,0.1,1346947481,3542852684,1398399543,205601370,0.05
215,1.0,0.01,0.25,26780,1.0e-5,1.0e-5,0.0001,50,15,0.1,283175719,3445432825,276329010,1528459569,5.0e-8
1000,1.0,0.01,0.25,25402,1.0e-5,1.0e-5,0.0001,50,24,0.1,3111367350,3157787452,2462043020,3573817288,0.5
464,1.0,0.01,0.25,41244,1.0e-5,1.0e-5,0.0001,50,23,0.1,3871471853,3875381288,3252861513,600664469,0.5
100,1.0,0.01,0.25,52832,1.0e-5,1.0e-5,0.0001,50,34,0.1,1925956803,2761315004,1564820053,2984455045,5.0e-8
100,1.0,0.01,0.25,53359,1.0e-5,1.0e-5,0.0001,50,38,0.1,928558262,183289065,1625911753,4110607667,0.05
464,1.0,0.01,0.25,12047,1.0e-5,1.0e-5,0.0001,50,28,0.1,1186975520,432995773,2573309516,50894144,5.0e-8
464,1.0,0.01,0.25,14750,1.0e-5,1.0e-5,0.0001,50,8,0.1,2818065627,2476242906,3742404014,186179010,5.0e-8
100,1.0,0.01,0.25,51370,1.0e-5,1.0e-5,0.0001,50,24,0.1,3984369529,3354047307,651845284,90393334,5.0e-8
100,1.0,0.01,0.25,131688,1.0e-5,1.0e-5,0.0001,50,4,0.1,1968953214,4207355532,697254287,2528809020,0.5
464,1.0,0.01,0.25,48173,1.0e-5,1.0e-5,0.0001,50,8,0.1,2604482763,4273798882,3714311522,2633277738,0.5
215,1.0,0.01,0.25,40204,1.0e-5,1.0e-5,0.0001,50,5,0.1,3694726191,3379847808,3381113114,2777475345,0.05
100,1.0,0.01,0.25,112547,1.0e-5,1.0e-5,0.0001,50,1,0.1,562930847,2381794896,843972233,2991207041,0.5
100,1.0,0.01,0.25,118085,1.0e-5,1.0e-5,0.0001,50,12,0.1,619502936,3293793286,964321194,535985966,0.5
1000,1.0,0.01,0.25,30247,1.0e-5,1.0e-5,0.0001,50,28,0.1,79382926,3805854284,2471041280,535259296,0.5
1000,1.0,0.01,0.25,24682,1.0e-5,1.0e-5,0.0001,50,8,0.1,3001536107,988210770,4089666099,2843219707,0.5
100,1.0,0.01,0.25,46585,1.0e-5,1.0e-5,0.0001,50,35,0.1,2599056160,14018620,2448251163,3175556857,5.0e-8
215,1.0,0.01,0.25,75126,1.0e-5,1.0e-5,0.0001,50,46,0.1,3913013091,1751604760,1566881139,2114566235,0.5
215,1.0,0.01,0.25,82381,1.0e-5,1.0e-5,0.0001,50,49,0.1,218327637,718499674,1170724333,1188370598,0.5
1000,1.0,0.01,0.25,6995,1.0e-5,1.0e-5,0.0001,50,10,0.1,3802799511,1359556082,927717312,3765293099,5.0e-8
1000,1.0,0.01,0.25,12178,1.0e-5,1.0e-5,0.0001,50,17,0.1,3609799949,1496863565,2050107537,346503699,0.05
100,1.0,0.01,0.25,63663,1.0e-5,1.0e-5,0.0001,50,14,0.1,973098743,2668335332,1605225778,437777085,0.05
1000,1.0,0.01,0.25,24279,1.0e-5,1.0e-5,0.0001,50,43,0.1,3751487561,4049309808,110900844,3351138016,0.5
1000,1.0,0.01,0.25,5101,1.0e-5,1.0e-5,0.0001,50,12,0.1,186656217,3266321890,3312584632,3498917447,5.0e-8
464,1.0,0.01,0.25,10380,1.0e-5,1.0e-5,0.0001,50,42,0.1,687802278,377471915,1057099123,1964813388,5.0e-8
1000,1.0,0.01,0.25,12740,1.0e-5,1.0e-5,0.0001,50,3,0.1,385477261,2942898204,2432620482,1852469880,0.05
215,1.0,0.01,0.25,30711,1.0e-5,1.0e-5,0.0001,50,26,0.1,3548002444,2708285128,2460034012,3481664043,5.0e-8
1000,1.0,0.01,0.25,24895,1.0e-5,1.0e-5,0.0001,50,35,0.1,4053213102,1828148389,3068334620,2869606042,0.5
100,1.0,0.01,0.25,131446,1.0e-5,1.0e-5,0.0001,50,14,0.1,411644181,3968036488,316535728,4003569716,0.5
464,1.0,0.01,0.25,26098,1.0e-5,1.0e-5,0.0001,50,15,0.1,3741278572,3577650537,2964751910,120052727,0.05
464,1.0,0.01,0.25,22236,1.0e-5,1.0e-5,0.0001,50,50,0.1,2165135809,2345346532,2172470408,174100608,0.05
100,1.0,0.01,0.25,65706,1.0e-5,1.0e-5,0.0001,50,21,0.1,2411356039,2579279006,162681931,754188482,0.05
464,1.0,0.01,0.25,53739,1.0e-5,1.0e-5,0.0001,50,19,0.1,888389890,1881804478,3936808823,3311456844,0.5
1000,1.0,0.01,0.25,17045,1.0e-5,1.0e-5,0.0001,50,22,0.1,1585951391,509709679,2538702786,3043822587,0.05
464,1.0,0.01,0.25,10590,1.0e-5,1.0e-5,0.0001,50,44,0.1,1112377248,1968090518,1770088277,3497052633,5.0e-8
215,1.0,0.01,0.25,21124,1.0e-5,1.0e-5,0.0001,50,45,0.1,2258319962,3864369320,8930725,2028562907,5.0e-8
1000,1.0,0.01,0.25,22464,1.0e-5,1.0e-5,0.0001,50,29,0.1,1714480919,2371669588,1399786941,997015038,0.5
464,1.0,0.01,0.25,15493,1.0e-5,1.0e-5,0.0001,50,48,0.1,2539128575,1054139566,3253827172,894937482,5.0e-8
100,1.0,0.01,0.25,58671,1.0e-5,1.0e-5,0.0001,50,36,0.1,1961987239,2111766128,3350892006,2280290864,5.0e-8
100,1.0,0.01,0.25,147386,1.0e-5,1.0e-5,0.0001,50,29,0.1,4056946738,2487181050,2470665425,2020177505,0.5
100,1.0,0.01,0.25,58141,1.0e-5,1.0e-5,0.0001,50,8,0.1,3288287857,2930083219,770811340,1430951915,5.0e-8
100,1.0,0.01,0.25,56586,1.0e-5,1.0e-5,0.0001,50,44,0.1,1840258141,3936266148,1480351729,4032381232,5.0e-8
1000,1.0,0.01,0.25,15406,1.0e-5,1.0e-5,0.0001,50,23,0.1,189351860,3127658381,3512438877,1383807047,0.05
464,1.0,0.01,0.25,45689,1.0e-5,1.0e-5,0.0001,50,50,0.1,2973165229,4220059430,844235548,3564022381,0.5
215,1.0,0.01,0.25,93369,1.0e-5,1.0e-5,0.0001,50,15,0.1,4058706643,107600416,3313221837,644480644,0.5
464,1.0,0.01,0.25,14880,1.0e-5,1.0e-5,0.0001,50,29,0.1,1481501212,258135211,945935817,4194636678,5.0e-8
464,1.0,0.01,0.25,62603,1.0e-5,1.0e-5,0.0001,50,5,0.1,418037145,3063022893,151009264,3630584110,0.5
215,1.0,0.01,0.25,52860,1.0e-5,1.0e-5,0.0001,50,18,0.1,2567845369,2899812871,1422095691,3501864491,0.05
1000,1.0,0.01,0.25,4046,1.0e-5,1.0e-5,0.0001,50,15,0.1,707273977,260106831,1277317968,3330591586,5.0e-8
1000,1.0,0.01,0.25,22337,1.0e-5,1.0e-5,0.0001,50,16,0.1,145455427,1056894401,2743848226,2310150222,0.5
100,1.0,0.01,0.25,74976,1.0e-5,1.0e-5,0.0001,50,12,0.1,3643254277,1825184162,2022887705,940205061,0.05
100,1.0,0.01,0.25,140890,1.0e-5,1.0e-5,0.0001,50,24,0.1,4162188765,4281988594,2327828728,839320173,0.5
1000,1.0,0.01,0.25,6986,1.0e-5,1.0e-5,0.0001,50,6,0.1,1273795779,3241801227,1594834764,3235043579,5.0e-8
215,1.0,0.01,0.25,86303,1.0e-5,1.0e-5,0.0001,50,14,0.1,701558743,359133954,1876542408,3473084921,0.5
1000,1.0,0.01,0.25,4295,1.0e-5,1.0e-5,0.0001,50,13,0.1,3636203658,3080142965,403449421,1498619788,5.0e-8
464,1.0,0.01,0.25,58358,1.0e-5,1.0e-5,0.0001,50,17,0.1,1005043362,977588155,494430484,2096479856,0.5
100,1.0,0.01,0.25,77758,1.0e-5,1.0e-5,0.0001,50,4,0.1,935503203,4257737496,2597373167,3139370975,0.05
1000,1.0,0.01,0.25,33541,1.0e-5,1.0e-5,0.0001,50,40,0.1,1717595224,4029579003,1632736352,2332241323,0.5
1000,1.0,0.01,0.25,14775,1.0e-5,1.0e-5,0.0001,50,9,0.1,4161020361,733882987,4024458833,3868714989,0.05
1000,1.0,0.01,0.25,12747,1.0e-5,1.0e-5,0.0001,50,49,0.1,2050953347,1072363202,4097743841,1790164032,0.05
215,1.0,0.01,0.25,100215,1.0e-5,1.0e-5,0.0001,50,7,0.1,846906121,1529368405,646158382,556190808,0.5
215,1.0,0.01,0.25,102459,1.0e-5,1.0e-5,0.0001,50,3,0.1,2771994839,3075535821,573424711,2336327993,0.5
215,1.0,0.01,0.25,105601,1.0e-5,1.0e-5,0.0001,50,22,0.1,203276167,2813150441,3163635139,918410509,0.5
464,1.0,0.01,0.25,15854,1.0e-5,1.0e-5,0.0001,50,49,0.1,2679055206,952975278,184008063,3502076364,5.0e-8
1000,1.0,0.01,0.25,14616,1.0e-5,1.0e-5,0.0001,50,29,0.1,2427426454,2759326851,822295039,999775871,0.05
464,1.0,0.01,0.25,20383,1.0e-5,1.0e-5,0.0001,50,43,0.1,1813347930,4214287471,2419580116,327899133,5.0e-8
215,1.0,0.01,0.25,58102,1.0e-5,1.0e-5,0.0001,50,21,0.1,721454874,34218266,3245374627,2040627504,0.05
215,1.0,0.01,0.25,39335,1.0e-5,1.0e-5,0.0001,50,10,0.1,262861202,612512425,1092174998,2927202000,5.0e-8
100,1.0,0.01,0.25,151460,1.0e-5,1.0e-5,0.0001,50,39,0.1,2476927375,4012937314,1445243513,2770087050,0.5
1000,1.0,0.01,0.25,18189,1.0e-5,1.0e-5,0.0001,50,27,0.1,2090954972,2060669701,425715103,2361070350,0.05
1000,1.0,0.01,0.25,7603,1.0e-5,1.0e-5,0.0001,50,22,0.1,3108556662,1624066487,2116826130,2862309026,5.0e-8
464,1.0,0.01,0.25,35590,1.0e-5,1.0e-5,0.0001,50,29,0.1,379391027,4268841989,1596229215,3499337069,0.05
1000,1.0,0.01,0.25,17543,1.0e-5,1.0e-5,0.0001,50,42,0.1,478863081,2872427252,496559460,2848455336,0.05
1000,1.0,0.01,0.25,28664,1.0e-5,1.0e-5,0.0001,50,2,0.1,1997848584,2126878791,1492205348,871879718,0.5
215,1.0,0.01,0.25,97126,1.0e-5,1.0e-5,0.0001,50,25,0.1,742602326,1671575704,2127185318,1740766652,0.5
100,1.0,0.01,0.25,178667,1.0e-5,1.0e-5,0.0001,50,3,0.1,1038984820,1384741915,3678306668,3659161603,0.5
464,1.0,0.01,0.25,70541,1.0e-5,1.0e-5,0.0001,50,35,0.1,1274740441,1542933818,1451354642,3750644245,0.5
464,1.0,0.01,0.25,41362,1.0e-5,1.0e-5,0.0001,50,28,0.1,2479790677,2392489622,4037315002,2210423067,0.05
1000,1.0,0.01,0.25,827,1.0e-5,1.0e-5,0.0001,50,27,0.1,2857397534,1186547458,2433542240,1416972613,5.0e-8
464,1.0,0.01,0.25,69614,1.0e-5,1.0e-5,0.0001,50,26,0.1,2502266816,4089341388,621767568,2071676391,0.5
464,1.0,0.01,0.25,20382,1.0e-5,1.0e-5,0.0001,50,14,0.1,2152996665,1736897850,2419787953,2655192671,5.0e-8
464,1.0,0.01,0.25,78452,1.0e-5,1.0e-5,0.0001,50,27,0.1,3774798697,150379968,934877850,1739067815,0.5
1000,1.0,0.01,0.25,19657,1.0e-5,1.0e-5,0.0001,50,7,0.1,122170200,1359673289,3505557923,4004699161,0.05
100,1.0,0.01,0.25,79837,1.0e-5,1.0e-5,0.0001,50,49,0.1,1301109718,3258091913,3359545008,1350943616,0.05
464,1.0,0.01,0.25,26403,1.0e-5,1.0e-5,0.0001,50,17,0.1,2330511520,24057417,589425106,4290128790,0.05
100,1.0,0.01,0.25,163130,1.0e-5,1.0e-5,0.0001,50,35,0.1,2388028361,2397831140,3447020562,145613290,0.5
215,1.0,0.01,0.25,96754,1.0e-5,1.0e-5,0.0001,50,29,0.1,384216016,4206955753,263303175,1807018705,0.5
464,1.0,0.01,0.25,67729,1.0e-5,1.0e-5,0.0001,50,31,0.1,993714071,3728774163,3623518487,3561842736,0.5
215,1.0,0.01,0.25,122282,1.0e-5,1.0e-5,0.0001,50,42,0.1,3100428582,3721887295,4166168571,2497500657,0.5
100,1.0,0.01,0.25,91874,1.0e-5,1.0e-5,0.0001,50,15,0.1,4175346854,2358671379,52772825,2462813789,0.05
215,1.0,0.01,0.25,55185,1.0e-5,1.0e-5,0.0001,50,2,0.1,884669743,2176307099,1646412608,663714938,0.05
100,1.0,0.01,0.25,76112,1.0e-5,1.0e-5,0.0001,50,12,0.1,3109252257,1855260561,1943753114,1854583811,5.0e-8
100,1.0,0.01,0.25,73932,1.0e-5,1.0e-5,0.0001,50,17,0.1,4255559619,3487393069,3839620407,1114199683,5.0e-8
215,1.0,0.01,0.25,55359,1.0e-5,1.0e-5,0.0001,50,27,0.1,641582576,119061236,3256076258,2226278009,0.05
215,1.0,0.01,0.25,116695,1.0e-5,1.0e-5,0.0001,50,35,0.1,3265793568,329583460,75101956,1007779218,0.5
215,1.0,0.01,0.25,49094,1.0e-5,1.0e-5,0.0001,50,43,0.1,4268881163,1541169382,176722589,35154455,5.0e-8
464,1.0,0.01,0.25,19962,1.0e-5,1.0e-5,0.0001,50,34,0.1,249888703,32297974,1103673143,2620600221,5.0e-8
1000,1.0,0.01,0.25,41552,1.0e-5,1.0e-5,0.0001,50,13,0.1,3095562139,2239713658,3700931607,602320416,0.5
1000,1.0,0.01,0.25,37081,1.0e-5,1.0e-5,0.0001,50,38,0.1,3005719579,2114914568,3033608223,4039596625,0.5
464,1.0,0.01,0.25,70204,1.0e-5,1.0e-5,0.0001,50,43,0.1,756717219,36484968,1085219062,125191346,0.5
464,1.0,0.01,0.25,74654,1.0e-5,1.0e-5,0.0001,50,18,0.1,2120504424,1823414562,2995262212,3851534939,0.5
215,1.0,0.01,0.25,135734,1.0e-5,1.0e-5,0.0001,50,50,0.1,3053456496,2401656162,672552642,3243416103,0.5
1000,1.0,0.01,0.25,41154,1.0e-5,1.0e-5,0.0001,50,22,0.1,2176222158,1073327255,3477385085,2325906395,0.5
100,1.0,0.01,0.25,74383,1.0e-5,1.0e-5,0.0001,50,42,0.1,3621047173,2275217538,381721047,1155736177,5.0e-8
1000,1.0,0.01,0.25,34909,1.0e-5,1.0e-5,0.0001,50,34,0.1,3141358606,4174700292,2037525010,3915357014,0.5
100,1.0,0.01,0.25,186821,1.0e-5,1.0e-5,0.0001,50,37,0.1,2666904735,3041048542,1135694796,2369072815,0.5
1000,1.0,0.01,0.25,41095,1.0e-5,1.0e-5,0.0001,50,39,0.1,3458621779,3545670938,2861487146,1545632028,0.5
464,1.0,0.01,0.25,41216,1.0e-5,1.0e-5,0.0001,50,27,0.1,2654094048,1231079519,2230413261,1939574554,0.05
100,1.0,0.01,0.25,91767,1.0e-5,1.0e-5,0.0001,50,32,0.1,1049029151,37510571,2221131967,3225331725,0.05
464,1.0,0.01,0.25,41959,1.0e-5,1.0e-5,0.0001,50,37,0.1,1172656527,81154276,2009199873,813030556,0.05
464,1.0,0.01,0.25,39946,1.0e-5,1.0e-5,0.0001,50,10,0.1,2150221196,22170493,1088310183,1278403153,0.05
464,1.0,0.01,0.25,51744,1.0e-5,1.0e-5,0.0001,50,13,0.1,1418387613,1813429453,3659997669,2381806690,0.05
100,1.0,0.01,0.25,102667,1.0e-5,1.0e-5,0.0001,50,48,0.1,1022714460,1768154683,1950898953,2698373100,0.05
215,1.0,0.01,0.25,56836,1.0e-5,1.0e-5,0.0001,50,3,0.1,4267523067,3023354006,1446374597,2206048682,5.0e-8
464,1.0,0.01,0.25,39428,1.0e-5,1.0e-5,0.0001,50,4,0.1,262744567,2219503167,3206588127,3877258679,0.05
464,1.0,0.01,0.25,23879,1.0e-5,1.0e-5,0.0001,50,36,0.1,3722175077,3221105914,4283578313,2199460136,5.0e-8
464,1.0,0.01,0.25,46959,1.0e-5,1.0e-5,0.0001,50,23,0.1,2275181542,2913133547,3479307218,1962793497,0.05
464,1.0,0.01,0.25,81880,1.0e-5,1.0e-5,0.0001,50,49,0.1,978952155,872217943,1393182579,1150398212,0.5
100,1.0,0.01,0.25,186691,1.0e-5,1.0e-5,0.0001,50,46,0.1,2216666388,2391601972,2790113540,2566538736,0.5
100,1.0,0.01,0.25,185214,1.0e-5,1.0e-5,0.0001,50,33,0.1,2042650208,3051412284,3594754705,151197438,0.5
100,1.0,0.01,0.25,88433,1.0e-5,1.0e-5,0.0001,50,41,0.1,1229498844,1180274068,1646672776,370070699,5.0e-8
464,1.0,0.01,0.25,24367,1.0e-5,1.0e-5,0.0001,50,50,0.1,3042417064,195608920,3167198820,4167327613,5.0e-8
100,1.0,0.01,0.25,81354,1.0e-5,1.0e-5,0.0001,50,27,0.1,2884051066,3584449616,946147775,3771201778,5.0e-8
215,1.0,0.01,0.25,72144,1.0e-5,1.0e-5,0.0001,50,24,0.1,223748314,137481098,3251415325,626700399,0.05
464,1.0,0.01,0.25,81872,1.0e-5,1.0e-5,0.0001,50,3,0.1,2649203812,4237912658,1433368879,2988373355,0.5
464,1.0,0.01,0.25,27130,1.0e-5,1.0e-5,0.0001,50,22,0.1,3475779592,137089273,2936227201,1785378011,5.0e-8
100,1.0,0.01,0.25,86622,1.0e-5,1.0e-5,0.0001,50,5,0.1,2332390957,3577679469,917607097,2483061261,5.0e-8
100,1.0,0.01,0.25,81705,1.0e-5,1.0e-5,0.0001,50,47,0.1,1906357243,2329999219,818237275,3156272874,5.0e-8
464,1.0,0.01,0.25,45270,1.0e-5,1.0e-5,0.0001,50,39,0.1,1405142258,2090866804,3297536600,94574931,0.05
100,1.0,0.01,0.25,205527,1.0e-5,1.0e-5,0.0001,50,42,0.1,1433504634,1624435500,2607367618,2435253273,0.5
100,1.0,0.01,0.25,81647,1.0e-5,1.0e-5,0.0001,50,37,0.1,134471112,1478776013,2828528300,953994871,5.0e-8
464,1.0,0.01,0.25,83009,1.0e-5,1.0e-5,0.0001,50,1,0.1,2966851146,3736243620,2923319644,2320519802,0.5
464,1.0,0.01,0.25,27804,1.0e-5,1.0e-5,0.0001,50,31,0.1,96096153,326870287,2034538115,755056595,5.0e-8
1000,1.0,0.01,0.25,24875,1.0e-5,1.0e-5,0.0001,50,32,0.1,1884799658,3750383940,554972322,4075339711,0.05
464,1.0,0.01,0.25,42669,1.0e-5,1.0e-5,0.0001,50,45,0.1,3461497681,3369484984,3358772846,2540819722,0.05
100,1.0,0.01,0.25,194417,1.0e-5,1.0e-5,0.0001,50,36,0.1,1110016094,2250902673,1082256066,3923784225,0.5
100,1.0,0.01,0.25,109697,1.0e-5,1.0e-5,0.0001,50,44,0.1,1499113787,967347395,1421891837,168745256,0.05
100,1.0,0.01,0.25,111789,1.0e-5,1.0e-5,0.0001,50,37,0.1,1838831760,2555338015,3002500235,160913299,0.05
1000,1.0,0.01,0.25,27544,1.0e-5,1.0e-5,0.0001,50,16,0.1,27603313,1009363453,874643556,2809441550,0.05
464,1.0,0.01,0.25,47049,1.0e-5,1.0e-5,0.0001,50,22,0.1,2539515793,3788695280,2213340712,1960817136,0.05
464,1.0,0.01,0.25,83280,1.0e-5,1.0e-5,0.0001,50,44,0.1,1048029946,3730614215,1271107421,3172647368,0.5
1000,1.0,0.01,0.25,873,1.0e-5,1.0e-5,0.0001,50,41,0.1,3256010333,4107579062,3692113320,3387617127,5.0e-8
1000,1.0,0.01,0.25,1111,1.0e-5,1.0e-5,0.0001,50,29,0.1,1093171506,3717620538,2717851434,9249043,5.0e-8
100,1.0,0.01,0.25,214760,1.0e-5,1.0e-5,0.0001,50,32,0.1,3316379583,534510730,1529658176,2179478259,0.5
1000,1.0,0.01,0.25,11381,1.0e-5,1.0e-5,0.0001,50,23,0.1,121154935,2243734366,2682869503,1130268175,5.0e-8
2154,1.0,0.01,0.25,406,1.0e-5,1.0e-5,0.0001,50,27,0.1,1892587052,1141918561,1855380580,927437650,5.0e-8
2154,1.0,0.01,0.25,539,1.0e-5,1.0e-5,0.0001,50,8,0.1,239911407,3113036472,545495227,3691791213,5.0e-8
464,1.0,0.01,0.25,29954,1.0e-5,1.0e-5,0.0001,50,21,0.1,2800204641,1893573152,2050227192,1838583773,5.0e-8
100,1.0,0.01,0.25,96337,1.0e-5,1.0e-5,0.0001,50,2,0.1,892807571,2861486980,2687588734,440607331,5.0e-8
215,1.0,0.01,0.25,131847,1.0e-5,1.0e-5,0.0001,50,34,0.1,2029555262,3544022940,3766069308,695505076,0.5
464,1.0,0.01,0.25,97893,1.0e-5,1.0e-5,0.0001,50,25,0.1,182335839,946568704,203718947,483708336,0.5
215,1.0,0.01,0.25,53958,1.0e-5,1.0e-5,0.0001,50,16,0.1,678152560,525111031,2152168514,712182663,5.0e-8
1000,1.0,0.01,0.25,1182,1.0e-5,1.0e-5,0.0001,50,46,0.1,2935815068,1145708235,1477553087,2921422533,5.0e-8
1000,1.0,0.01,0.25,50896,1.0e-5,1.0e-5,0.0001,50,11,0.1,2322626108,4205272843,2553868040,757887891,0.5
100,1.0,0.01,0.25,235339,1.0e-5,1.0e-5,0.0001,50,16,0.1,3139267757,4012722437,100038547,1047990515,0.5
2154,1.0,0.01,0.25,995,1.0e-5,1.0e-5,0.0001,50,38,0.1,2537634564,3784339412,3405274070,2324448676,5.0e-8
215,1.0,0.01,0.25,56289,1.0e-5,1.0e-5,0.0001,50,17,0.1,3289695898,3632348082,1224701191,3995897947,5.0e-8
215,1.0,0.01,0.25,143656,1.0e-5,1.0e-5,0.0001,50,31,0.1,1642529528,1564958760,3743269455,855137430,0.5
215,1.0,0.01,0.25,58104,1.0e-5,1.0e-5,0.0001,50,38,0.1,1242764548,3063624019,1677815673,2613356223,5.0e-8
215,1.0,0.01,0.25,91866,1.0e-5,1.0e-5,0.0001,50,19,0.1,2610296822,196770647,4237421364,2285834007,0.05
1000,1.0,0.01,0.25,27315,1.0e-5,1.0e-5,0.0001,50,26,0.1,369864169,2257242364,1897668357,947773294,0.05
464,1.0,0.01,0.25,30417,1.0e-5,1.0e-5,0.0001,50,23,0.1,1575640188,3947719193,3510331116,3959497509,5.0e-8
2154,1.0,0.01,0.25,1813,1.0e-5,1.0e-5,0.0001,50,12,0.1,1695429651,3821674590,3072442831,2927897328,0.05
1000,1.0,0.01,0.25,51505,1.0e-5,1.0e-5,0.0001,50,6,0.1,2307125198,3823098155,480657478,2583255813,0.5
215,1.0,0.01,0.25,159413,1.0e-5,1.0e-5,0.0001,50,40,0.1,4247648504,200145331,1541868328,706341197,0.5
100,1.0,0.01,0.25,142692,1.0e-5,1.0e-5,0.0001,50,23,0.1,959931039,569106105,4160983907,2855096727,0.05
464,1.0,0.01,0.25,25775,1.0e-5,1.0e-5,0.0001,50,39,0.1,2621400575,4145783202,3831068597,1910630805,5.0e-8
215,1.0,0.01,0.25,66940,1.0e-5,1.0e-5,0.0001,50,35,0.1,2597415173,2530103202,2154945485,689102466,5.0e-8
215,1.0,0.01,0.25,54638,1.0e-5,1.0e-5,0.0001,50,46,0.1,1816056035,427475569,16182632,1610321936,5.0e-8
1000,1.0,0.01,0.25,31104,1.0e-5,1.0e-5,0.0001,50,48,0.1,2042120605,3590072595,994999913,2002673242,0.05
464,1.0,0.01,0.25,46540,1.0e-5,1.0e-5,0.0001,50,21,0.1,2538647133,1328547208,678526197,3739489107,0.05
1000,1.0,0.01,0.25,2630,1.0e-5,1.0e-5,0.0001,50,28,0.1,3890787807,258031862,2339884937,4141766786,5.0e-8
100,1.0,0.01,0.25,113690,1.0e-5,1.0e-5,0.0001,50,13,0.1,3445239163,794682230,4233580339,867148036,0.05
215,1.0,0.01,0.25,55036,1.0e-5,1.0e-5,0.0001,50,13,0.1,2819832302,1112649901,2012835929,1294913158,5.0e-8
100,1.0,0.01,0.25,114249,1.0e-5,1.0e-5,0.0001,50,32,0.1,914040866,1254101945,2064785248,2813031158,5.0e-8
1000,1.0,0.01,0.25,13508,1.0e-5,1.0e-5,0.0001,50,16,0.1,4256244129,573674152,3555022270,335062241,5.0e-8
464,1.0,0.01,0.25,56949,1.0e-5,1.0e-5,0.0001,50,43,0.1,2250321962,592281717,3744914570,4280192819,0.05
464,1.0,0.01,0.25,104812,1.0e-5,1.0e-5,0.0001,50,22,0.1,1697538488,2967926681,2833246684,1808824801,0.5
100,1.0,0.01,0.25,265843,1.0e-5,1.0e-5,0.0001,50,28,0.1,4094500039,2591802303,3442032799,4169139946,0.5
1000,1.0,0.01,0.25,58916,1.0e-5,1.0e-5,0.0001,50,33,0.1,3365565863,98786507,1625024316,2477336111,0.5
100,1.0,0.01,0.25,247215,1.0e-5,1.0e-5,0.0001,50,31,0.1,2433494966,4156807864,1152502261,3124365028,0.5
2154,1.0,0.01,0.25,1199,1.0e-5,1.0e-5,0.0001,50,7,0.1,764214764,3092377058,2010164041,313080477,5.0e-8
2154,1.0,0.01,0.25,2186,1.0e-5,1.0e-5,0.0001,50,16,0.1,3623329459,3977372502,3452732692,3312465490,5.0e-8
1000,1.0,0.01,0.25,31444,1.0e-5,1.0e-5,0.0001,50,24,0.1,3682212400,363746103,1411588035,314526534,0.05
2154,1.0,0.01,0.25,2045,1.0e-5,1.0e-5,0.0001,50,11,0.1,1964213536,926007415,2250217626,93159777,5.0e-8
2154,1.0,0.01,0.25,1964,1.0e-5,1.0e-5,0.0001,50,31,0.1,3085415791,3902748130,1876966861,4255411458,5.0e-8
215,1.0,0.01,0.25,66171,1.0e-5,1.0e-5,0.0001,50,18,0.1,3775723648,761596764,1460415312,1742076215,5.0e-8
215,1.0,0.01,0.25,58235,1.0e-5,1.0e-5,0.0001,50,29,0.1,4063094137,79240862,3673379447,2295449914,5.0e-8
100,1.0,0.01,0.25,121378,1.0e-5,1.0e-5,0.0001,50,34,0.1,1572702823,816133,658363456,3289559381,0.05
1000,1.0,0.01,0.25,3276,1.0e-5,1.0e-5,0.0001,50,45,0.1,837317562,120982444,2153018850,1841465328,5.0e-8
464,1.0,0.01,0.25,55761,1.0e-5,1.0e-5,0.0001,50,41,0.1,597467625,4238584736,4276597606,3607648910,0.05
464,1.0,0.01,0.25,27921,1.0e-5,1.0e-5,0.0001,50,12,0.1,3277983787,2721084144,449730028,1947072194,5.0e-8
464,1.0,0.01,0.25,119621,1.0e-5,1.0e-5,0.0001,50,41,0.1,4280167113,2408024781,3399989052,2732423757,0.5
2154,1.0,0.01,0.25,1984,1.0e-5,1.0e-5,0.0001,50,35,0.1,2821971434,2773658935,359339007,2941577342,5.0e-8
1000,1.0,0.01,0.25,5923,1.0e-5,1.0e-5,0.0001,50,42,0.1,4032093379,1771330074,376828280,3520463567,5.0e-8
1000,1.0,0.01,0.25,4068,1.0e-5,1.0e-5,0.0001,50,30,0.1,2829918243,394033965,2567105998,1719292838,5.0e-8
464,1.0,0.01,0.25,55182,1.0e-5,1.0e-5,0.0001,50,5,0.1,3705040808,2029475756,81307911,3253710810,0.05
2154,1.0,0.01,0.25,2859,1.0e-5,1.0e-5,0.0001,50,6,0.1,520036465,458218359,448254969,4049252353,0.05
464,1.0,0.01,0.25,118053,1.0e-5,1.0e-5,0.0001,50,34,0.1,2987532697,2670353355,2191778037,3891393014,0.5
464,1.0,0.01,0.25,121404,1.0e-5,1.0e-5,0.0001,50,48,0.1,735351615,2894610805,2484167744,2096057039,0.5
2154,1.0,0.01,0.25,6901,1.0e-5,1.0e-5,0.0001,50,48,0.1,2605340255,2318719657,2845750581,1446494538,0.5
